age,gender,education level,job title,years of experience,country,race,senior,salary
24.0,Male,elementary,Back end Developer,2.0,UK,Asian,0,64182.0
,Male,high school,Software Engineer,22.0,USA,African American,1,182506.0
33.0,Female,high school,Full Stack Engineer,9.0,Australia,Asian,0,136986.0
38.0,Male,elementary,Front end Developer,11.0,USA,Hispanic,0,136662.0
54.0,Female,university,Software Engineer Manager,32.0,China,Chinese,0,191510.0
42.0,Male,high school,Full Stack Engineer,19.0,UK,Welsh,0,177347.0
28.0,Female,elementary,Project Engineer,4.0,China,Chinese,1,82944.0
48.0,Male,university,Software Engineer Manager,23.0,Canada,Black,0,188288.0
36.0,Female,high school,Software Engineer,14.0,UK,Mixed,1,141090.0
43.0,Male,elementary,Full Stack Engineer,19.0,Australia,Australian,0,152726.0
33.0,Female,high school,Back end Developer,9.0,Australia,Australian,0,124141.0
26.0,Male,elementary,Front end Developer,3.0,Canada,Asian,0,67556.0
50.0,Female,high school,Project Engineer,22.0,China,Chinese,1,182768.0
41.0,Male,university,Software Engineer Manager,15.0,UK,Asian,0,148727.0
29.0,Female,elementary,Full Stack Engineer,6.0,USA,Asian,0,91903.0
,Male,high school,Software Engineer,14.0,USA,White,1,147708.0
48.0,Female,elementary,Project Engineer,21.0,Australia,Australian,1,163209.0
31.0,Male,high school,Full Stack Engineer,8.0,China,White,0,120288.0
45.0,Male,university,Software Engineer Manager,21.0,UK,Welsh,0,170226.0
35.0,Female,high school,Software Engineer,11.0,China,Chinese,1,134979.0
42.0,Male,elementary,Back end Developer,16.0,UK,Mixed,0,137489.0
27.0,Female,high school,Full Stack Engineer,4.0,China,Korean,0,83577.0
33.0,Male,elementary,Front end Developer,9.0,Canada,White,0,117904.0
36.0,Female,high school,Project Engineer,11.0,China,Korean,1,134482.0
54.0,Male,university,Software Engineer Manager,30.0,Australia,Australian,0,184660.0
30.0,Female,elementary,Software Engineer,5.0,UK,Mixed,1,100151.0
26.0,Male,,Full Stack Engineer,3.0,USA,Asian,0,88678.0
45.0,Female,university,Project Engineer,21.0,Canada,White,1,181285.0
38.0,Male,high school,Software Engineer Manager,16.0,USA,White,0,154990.0
31.0,Female,,Full Stack Engineer,7.0,Canada,Black,0,108204.0
42.0,Male,high school,Software Engineer,19.0,Canada,Black,1,175684.0
28.0,Female,elementary,Back end Developer,5.0,USA,Hispanic,0,77766.0
48.0,Male,university,Software Engineer Manager,24.0,China,Chinese,0,192211.0
36.0,Female,high school,Full Stack Engineer,13.0,Canada,Black,0,144647.0
43.0,Male,elementary,Project Engineer,20.0,China,Chinese,1,162231.0
33.0,Female,high school,Front end Developer,9.0,Canada,Asian,0,121120.0
26.0,Male,elementary,Full Stack Engineer,4.0,Canada,White,0,79652.0
50.0,Female,high school,Software Engineer,21.0,Canada,Black,1,177002.0
27.0,Male,high school,Back end Developer,5.0,UK,White,0,87584.0
38.0,Female,elementary,Project Engineer,13.0,China,Chinese,1,131860.0
54.0,Male,university,Software Engineer Manager,28.0,USA,African American,0,182013.0
31.0,Female,high school,Full Stack Engineer,7.0,China,White,0,108799.0
36.0,Male,elementary,Software Engineer,13.0,Canada,Black,1,135378.0
45.0,Female,high school,Software Engineer Manager,22.0,USA,Asian,0,183530.0
42.0,Male,elementary,Back end Developer,18.0,UK,Welsh,0,150901.0
28.0,Female,high school,Full Stack Engineer,4.0,UK,White,0,82697.0
48.0,Male,university,Software Engineer,26.0,UK,Asian,1,194638.0
36.0,Female,high school,Project Engineer,12.0,Australia,Asian,1,130356.0
43.0,Male,elementary,Full Stack Engineer,18.0,Australia,Australian,0,152560.0
33.0,Female,high school,Front end Developer,9.0,Canada,White,0,121432.0
26.0,Male,elementary,Back end Developer,2.0,Canada,Black,0,63789.0
50.0,Female,high school,Software Engineer,23.0,China,Korean,1,183690.0
41.0,Male,university,Software Engineer Manager,16.0,Australia,Asian,0,151310.0
29.0,Female,elementary,Full Stack Engineer,6.0,Canada,White,0,100358.0
38.0,Male,high school,Software Engineer,15.0,UK,White,1,148437.0
48.0,Female,elementary,Project Engineer,22.0,Australia,Asian,1,168691.0
28.0,Male,elementary,Software Developer,1.0,USA,White,0,50000.0
32.0,Female,high school,Product Manager,5.0,Australia,Asian,0,100000.0
26.0,Male,elementary,Software Engineer,2.0,Canada,White,0,60000.0
33.0,Female,high school,Data Analyst,6.0,USA,African American,0,90000.0
29.0,Male,elementary,Front End Developer,3.0,USA,African American,0,70000.0
,Male,university,Director of Data Science,12.0,Australia,White,0,170000.0
36.0,Female,high school,Data Scientist,8.0,Canada,White,0,130000.0
27.0,Male,elementary,Software Developer,1.0,China,Chinese,0,50000.0
34.0,,high school,Product Manager,7.0,Australia,Asian,0,120000.0
29.0,Male,,Software Engineer,4.0,Australia,Australian,0,80000.0
41.0,Female,university,Data Scientist,16.0,Canada,White,1,200000.0
34.0,Male,high school,Data Analyst,8.0,USA,Hispanic,0,100000.0
,Female,,Software Developer,2.0,Canada,Asian,0,55000.0
36.0,Male,university,Director of Data Science,12.0,USA,White,0,170000.0
30.0,Female,elementary,Software Engineer,5.0,Canada,Asian,0,90000.0
29.0,Male,elementary,Front End Developer,4.0,Australia,Asian,0,80000.0
42.0,Male,high school,Product Manager,14.0,Australia,White,0,180000.0
,Male,elementary,Software Developer,2.0,USA,African American,0,60000.0
35.0,Female,high school,Data Analyst,9.0,Australia,White,0,120000.0
27.0,Female,elementary,Software Engineer,3.0,Canada,White,0,70000.0
48.0,Male,university,Director of Data Science,18.0,UK,Mixed,0,210000.0
34.0,Male,high school,Data Scientist,9.0,Canada,White,0,140000.0
,Female,elementary,Software Engineer,1.0,Australia,Asian,0,50000.0
32.0,Male,high school,Product Manager,7.0,Canada,Black,0,110000.0
25.0,Female,high school,Software Engineer,2.0,Australia,Asian,0,60000.0
37.0,Male,elementary,Data Analyst,11.0,UK,White,0,160000.0
28.0,Male,elementary,Software Engineer,4.0,China,White,0,75000.0
41.0,Female,university,Director of Data Science,16.0,Australia,White,0,200000.0
34.0,Male,high school,Data Analyst,8.0,USA,African American,0,100000.0
24.0,Female,elementary,Software Developer,2.0,UK,Mixed,0,55000.0
36.0,Male,university,Data Scientist,12.0,Canada,White,1,170000.0
30.0,Female,elementary,Software Engineer,5.0,USA,African American,0,90000.0
29.0,Male,elementary,Front End Developer,4.0,Australia,White,0,80000.0
42.0,Male,high school,Product Manager,14.0,UK,Mixed,0,180000.0
26.0,Male,elementary,Software Developer,2.0,USA,Asian,0,60000.0
35.0,Female,high school,Data Analyst,9.0,Australia,Asian,0,120000.0
27.0,Female,elementary,Software Engineer,3.0,Australia,Australian,0,70000.0
48.0,Male,university,Director of Data Science,18.0,Canada,White,0,210000.0
34.0,Male,high school,Data Scientist,9.0,Canada,Asian,0,140000.0
23.0,Female,elementary,Software Engineer,1.0,UK,Welsh,0,50000.0
32.0,Male,high school,Product Manager,7.0,Australia,White,0,110000.0
25.0,Female,high school,Software Engineer,2.0,UK,Welsh,0,60000.0
37.0,Male,elementary,Data Analyst,11.0,UK,White,0,160000.0
28.0,Male,elementary,Software Engineer,4.0,China,White,0,75000.0
41.0,Female,university,Director of Data Science,16.0,China,Chinese,0,200000.0
34.0,Male,,Data Analyst,8.0,UK,Mixed,0,100000.0
24.0,Female,elementary,Software Developer,2.0,UK,Mixed,0,55000.0
36.0,Male,university,Data Scientist,12.0,Australia,Asian,1,170000.0
30.0,Female,elementary,Software Engineer,5.0,USA,Asian,0,90000.0
29.0,Male,elementary,Front End Developer,4.0,Canada,Asian,0,80000.0
42.0,Male,high school,Product Manager,14.0,Australia,Asian,0,180000.0
,Male,elementary,Software Developer,2.0,Australia,Asian,0,60000.0
35.0,Female,high school,Data Analyst,9.0,USA,Hispanic,0,120000.0
27.0,Female,elementary,Software Engineer,3.0,China,Chinese,0,70000.0
48.0,Male,university,Director of Data Science,18.0,UK,Mixed,0,210000.0
34.0,Male,high school,Data Scientist,9.0,USA,Asian,0,140000.0
23.0,Female,elementary,Software Engineer,1.0,China,Korean,0,50000.0
32.0,Male,high school,Product Manager,7.0,Canada,Asian,0,110000.0
25.0,Female,high school,Software Engineer,2.0,China,Korean,0,60000.0
37.0,Male,elementary,Data Analyst,11.0,Canada,White,0,160000.0
28.0,Male,elementary,Software Engineer,4.0,UK,Asian,0,75000.0
41.0,Female,university,Director of Data Science,16.0,USA,White,0,200000.0
34.0,Male,high school,Data Analyst,8.0,Canada,Asian,0,100000.0
24.0,Female,elementary,Software Developer,2.0,USA,White,0,55000.0
36.0,Male,university,Data Scientist,12.0,Canada,Black,1,170000.0
30.0,Female,elementary,Software Engineer,5.0,USA,Asian,0,90000.0
29.0,Male,elementary,Front End Developer,4.0,China,Chinese,0,80000.0
42.0,Male,high school,Product Manager,14.0,USA,Asian,0,180000.0
26.0,Male,elementary,Software Developer,2.0,Australia,White,0,60000.0
35.0,Female,high school,Data Analyst,9.0,UK,Asian,0,120000.0
27.0,Female,elementary,Software Engineer,3.0,UK,Welsh,0,70000.0
48.0,Male,university,Director of Data Science,18.0,Australia,Asian,0,210000.0
34.0,Male,high school,Data Scientist,9.0,Australia,Australian,0,140000.0
23.0,Female,elementary,Software Engineer,1.0,UK,Mixed,0,50000.0
32.0,Male,high school,Product Manager,7.0,Canada,White,0,110000.0
25.0,Female,high school,Software Engineer,2.0,USA,African American,0,60000.0
37.0,Male,elementary,Data Analyst,11.0,China,White,0,160000.0
28.0,Male,elementary,Software Engineer,4.0,Canada,Asian,0,75000.0
41.0,Female,university,Director of Data Science,16.0,UK,White,0,200000.0
34.0,Male,high school,Data Analyst,8.0,Australia,Australian,0,100000.0
24.0,Female,elementary,Software Developer,2.0,China,Chinese,0,55000.0
,Male,university,Data Scientist,12.0,Canada,Black,1,170000.0
30.0,Female,elementary,Software Engineer,5.0,USA,White,0,90000.0
29.0,Male,elementary,Front End Developer,4.0,China,Chinese,0,80000.0
42.0,Male,high school,Product Manager,14.0,USA,White,0,180000.0
26.0,Male,elementary,Software Developer,2.0,USA,African American,0,60000.0
35.0,Female,high school,Data Analyst,9.0,USA,Asian,0,120000.0
27.0,Female,elementary,Software Engineer,3.0,UK,Asian,0,70000.0
48.0,Male,university,Director of Data Science,18.0,UK,White,0,210000.0
34.0,Male,high school,Data Scientist,9.0,UK,Welsh,0,140000.0
23.0,Female,elementary,Software Engineer,1.0,China,Chinese,0,50000.0
32.0,Male,high school,Product Manager,7.0,Canada,Black,0,110000.0
25.0,Female,high school,Software Engineer,2.0,USA,White,0,60000.0
37.0,Male,elementary,Data Analyst,11.0,Canada,Black,0,160000.0
28.0,Male,elementary,Software Engineer,4.0,China,Korean,0,75000.0
41.0,Female,university,Director of Data Science,16.0,Canada,White,0,200000.0
34.0,Male,high school,Data Analyst,8.0,Canada,Black,0,100000.0
,Female,elementary,Software Developer,2.0,Canada,Asian,0,55000.0
36.0,Male,university,Data Scientist,12.0,Australia,White,1,170000.0
30.0,Female,elementary,Software Engineer,5.0,Australia,White,0,90000.0
29.0,Male,elementary,Front End Developer,4.0,UK,Asian,0,80000.0
42.0,Male,high school,Product Manager,14.0,Canada,Asian,0,180000.0
26.0,Male,elementary,Software Developer,2.0,China,White,0,60000.0
35.0,Female,high school,Data Analyst,9.0,Canada,White,0,120000.0
27.0,Female,elementary,Software Engineer,3.0,Canada,White,0,70000.0
48.0,Male,university,Director of Data Science,18.0,USA,White,0,210000.0
34.0,Male,high school,Data Scientist,9.0,UK,White,0,140000.0
23.0,Female,elementary,Software Engineer,1.0,USA,Hispanic,0,50000.0
32.0,Male,high school,Product Manager,7.0,USA,African American,0,110000.0
25.0,Female,high school,Software Engineer,2.0,UK,Welsh,0,60000.0
37.0,Male,elementary,Data Analyst,11.0,China,Korean,0,160000.0
28.0,,elementary,Software Engineer,4.0,Australia,Australian,0,75000.0
41.0,Female,university,Director of Data Science,16.0,Australia,Asian,0,200000.0
34.0,Male,high school,Data Analyst,8.0,Canada,White,0,100000.0
24.0,Female,elementary,Software Developer,2.0,Australia,Asian,0,55000.0
36.0,Male,university,Data Scientist,12.0,Canada,Black,1,170000.0
30.0,Female,elementary,Software Engineer,5.0,USA,White,0,90000.0
29.0,Male,elementary,Front End Developer,4.0,USA,African American,0,80000.0
42.0,Male,high school,Product Manager,14.0,Canada,White,0,180000.0
26.0,Male,elementary,Software Developer,2.0,Australia,Australian,0,60000.0
35.0,Female,high school,Data Analyst,9.0,Canada,White,0,120000.0
27.0,Female,elementary,Software Engineer,3.0,UK,Welsh,0,70000.0
48.0,Male,university,Director of Data Science,18.0,USA,White,0,210000.0
34.0,Male,high school,Data Scientist,9.0,UK,Welsh,0,140000.0
30.0,Female,elementary,Software Engineer,4.0,USA,Asian,0,80000.0
29.0,Male,elementary,Front End Developer,3.0,UK,Welsh,0,70000.0
42.0,Male,high school,Product Manager,14.0,USA,Hispanic,0,180000.0
26.0,Male,elementary,Software Developer,2.0,USA,African American,0,60000.0
35.0,Female,high school,Data Analyst,9.0,UK,White,0,120000.0
27.0,Female,elementary,Software Engineer,3.0,USA,Asian,0,70000.0
48.0,Male,,Director of Data Science,18.0,UK,Welsh,0,210000.0
34.0,Male,high school,Data Scientist,9.0,China,Chinese,0,140000.0
23.0,Female,elementary,Software Engineer,1.0,Canada,Asian,0,50000.0
32.0,Male,high school,Product Manager,7.0,USA,African American,0,110000.0
25.0,Female,high school,Software Engineer,2.0,Canada,Asian,0,60000.0
37.0,Male,elementary,Data Analyst,11.0,UK,Mixed,0,160000.0
28.0,Male,elementary,Software Engineer,4.0,UK,Asian,0,75000.0
41.0,Female,university,Director of Data Science,16.0,Australia,Asian,0,200000.0
34.0,Male,high school,Data Analyst,8.0,Australia,Asian,0,100000.0
24.0,Female,elementary,Software Developer,2.0,Australia,White,0,55000.0
36.0,Male,university,Data Scientist,12.0,UK,White,1,170000.0
30.0,Female,elementary,Software Engineer,5.0,China,White,0,90000.0
29.0,Male,elementary,Front End Developer,4.0,Canada,Black,0,80000.0
42.0,Male,high school,Product Manager,14.0,Australia,Australian,0,180000.0
26.0,Male,elementary,Software Developer,2.0,UK,White,0,60000.0
35.0,Female,high school,Data Analyst,9.0,Australia,White,0,120000.0
27.0,Female,elementary,Software Engineer,3.0,USA,African American,0,70000.0
,Male,university,Director of Data Science,18.0,Australia,Australian,0,210000.0
34.0,Male,high school,Data Scientist,9.0,Australia,White,0,140000.0
23.0,Female,elementary,Software Engineer,1.0,Australia,Australian,0,50000.0
32.0,Male,high school,Product Manager,7.0,China,Korean,0,110000.0
25.0,Female,high school,Software Engineer,2.0,UK,White,0,60000.0
37.0,Male,elementary,Data Analyst,11.0,UK,White,0,160000.0
28.0,Male,elementary,Software Engineer,4.0,USA,African American,0,75000.0
41.0,Female,university,Director of Data Science,16.0,China,Korean,0,200000.0
34.0,Male,high school,Data Analyst,8.0,USA,Asian,0,100000.0
24.0,Female,,Software Developer,2.0,UK,White,0,55000.0
36.0,Male,university,Data Scientist,12.0,Australia,White,1,170000.0
30.0,Female,elementary,Software Engineer,5.0,USA,White,0,90000.0
29.0,Male,elementary,Front End Developer,4.0,Canada,White,0,80000.0
42.0,Male,,Product Manager,14.0,Australia,White,0,180000.0
26.0,Male,elementary,Software Developer,2.0,Australia,Australian,0,60000.0
35.0,Female,high school,Data Analyst,9.0,China,Korean,0,120000.0
,Female,elementary,Software Engineer,3.0,Australia,Asian,0,70000.0
48.0,Male,university,Director of Data Science,18.0,USA,White,0,210000.0
34.0,Male,high school,Data Scientist,9.0,China,Chinese,0,140000.0
23.0,Female,elementary,Software Engineer,1.0,Canada,White,0,50000.0
32.0,Male,high school,Product Manager,7.0,Australia,Asian,0,110000.0
25.0,Female,high school,Software Engineer,2.0,China,Chinese,0,60000.0
37.0,Male,elementary,Data Analyst,11.0,China,White,0,160000.0
28.0,Male,elementary,Software Engineer,4.0,Canada,Asian,0,75000.0
41.0,Female,university,Director of Data Science,16.0,UK,Mixed,0,200000.0
34.0,Male,high school,Data Analyst,8.0,UK,Welsh,0,100000.0
24.0,Female,elementary,Software Developer,2.0,Canada,White,0,55000.0
36.0,Male,university,Data Scientist,12.0,USA,Asian,1,170000.0
30.0,Female,elementary,Software Engineer,5.0,Canada,Asian,0,90000.0
29.0,Male,elementary,Front End Developer,4.0,USA,Asian,0,80000.0
42.0,Male,high school,Product Manager,14.0,UK,White,0,180000.0
26.0,Male,elementary,Software Developer,2.0,UK,Welsh,0,60000.0
35.0,Female,high school,Data Analyst,9.0,USA,White,0,120000.0
27.0,Female,elementary,Software Engineer,3.0,USA,Asian,0,70000.0
48.0,Male,university,Director of Data Science,18.0,China,Chinese,0,210000.0
34.0,Male,high school,Data Scientist,9.0,USA,Hispanic,0,140000.0
23.0,Female,elementary,Software Engineer,1.0,Canada,Black,0,50000.0
32.0,Male,high school,Product Manager,7.0,Canada,Black,0,110000.0
25.0,Female,high school,Software Engineer,2.0,Canada,Black,0,60000.0
37.0,Male,,Data Analyst,11.0,Canada,Black,0,160000.0
28.0,Male,elementary,Software Engineer,4.0,Australia,Australian,0,75000.0
41.0,Female,university,Director of Data Science,16.0,Canada,White,0,200000.0
34.0,Male,high school,Data Analyst,8.0,Australia,Australian,0,100000.0
24.0,Female,elementary,Software Developer,2.0,UK,Welsh,0,55000.0
36.0,Male,university,Data Scientist,12.0,Canada,Asian,1,170000.0
30.0,Female,elementary,Software Engineer,5.0,Australia,White,0,90000.0
29.0,Male,elementary,,4.0,UK,Asian,0,80000.0
42.0,Male,high school,Product Manager,14.0,UK,Welsh,0,180000.0
26.0,Male,elementary,Software Developer,2.0,Australia,White,0,60000.0
35.0,Female,high school,Data Analyst,9.0,UK,Asian,0,120000.0
27.0,Female,elementary,Software Engineer,3.0,Australia,Asian,0,70000.0
48.0,Male,university,Director of Data Science,18.0,Canada,White,0,210000.0
,Male,high school,Data Scientist,9.0,Canada,Black,0,140000.0
23.0,Female,elementary,Software Engineer,1.0,UK,Asian,0,50000.0
32.0,Male,high school,Product Manager,7.0,UK,White,0,110000.0
25.0,Female,high school,Software Engineer,2.0,China,Korean,0,60000.0
37.0,Male,elementary,Data Analyst,11.0,USA,African American,0,160000.0
28.0,Male,elementary,Software Engineer,4.0,USA,Hispanic,0,75000.0
